GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLONG,INTPTLAT
02116,1632629,265681,0.63,0.103,-71.076397,42.350579
02118,2850698,15328,1.101,0.006,-71.069805,42.33786
02119,4136145,0,1.597,0,-71.085021,42.324026
02120,1607730,0,0.621,0,-71.096545,42.332091
02121,4520355,23476,1.745,0.009,-71.085897,42.306267
02122,5263269,1641767,2.032,0.634,-71.042158,42.291413
02124,7777026,186127,3.003,0.072,-71.070571,42.285805
02125,5523791,799283,2.133,0.309,-71.055896,42.315748
02126,5392506,62719,2.082,0.024,-71.09679,42.274016
02127,5230991,1590045,2.02,0.614,-71.039093,42.334992
02128,12561059,2952872,4.85,1.14,-71.006975,42.361129
02129,3492181,1266666,1.348,0.489,-71.061487,42.379657
02130,8635553,328448,3.334,0.127,-71.113835,42.309174
02131,6714525,12766,2.592,0.005,-71.126228,42.284333
02132,11813317,248109,4.561,0.096,-71.162017,42.280455
02134,3435273,117848,1.326,0.046,-71.128608,42.358016
02135,6824138,572755,2.635,0.221,-71.153964,42.349688
02136,11887342,279164,4.59,0.108,-71.12922,42.255083
02138,7097709,838564,2.74,0.324,-71.135152,42.379637
02139,4031035,368360,1.556,0.142,-71.103353,42.362986
02140,2987938,53843,1.154,0.021,-71.133996,42.392157
02141,1657355,29054,0.64,0.011,-71.08256,42.3703
02142,716170,577829,0.277,0.223,-71.081994,42.361471
02143,3981832,15276,1.537,0.006,-71.096552,42.380985
02144,2802134,6468,1.082,0.002,-71.12255,42.399655
02145,3615157,234798,1.396,0.091,-71.08991,42.391577
02148,13063769,99890,5.044,0.039,-71.057694,42.43014
02149,8873256,630370,3.426,0.243,-71.054649,42.405938
02150,5718794,638247,2.208,0.246,-71.031348,42.396824
02151,15190546,3291332,5.865,1.271,-71.001257,42.418294
02152,5108308,3079916,1.972,1.189,-70.974807,42.373055
02155,21229511,1455993,8.197,0.562,-71.107673,42.42384
02163,256727,32165,0.099,0.012,-71.12285,42.366168
02169,23235908,3796812,8.971,1.466,-71.002279,42.248386
02170,5394724,186181,2.083,0.072,-71.015573,42.266412
02171,6357853,4944053,2.455,1.909,-71.020475,42.292142
02176,12117823,219781,4.679,0.085,-71.059019,42.455723
02180,15589590,1631902,6.019,0.63,-71.097665,42.474208
02184,35608882,2108884,13.749,0.814,-71.002168,42.205416
02186,33697230,765195,13.011,0.295,-71.082651,42.241589
02188,9632561,378900,3.719,0.146,-70.957749,42.204578
02189,9905564,925710,3.825,0.357,-70.931021,42.208704
02190,18436640,1374554,7.118,0.531,-70.952363,42.166731
02191,5242350,2721859,2.024,1.051,-70.942033,42.243453
02199,148951,0,0.058,0,-71.082039,42.347463
02203,80317,0,0.031,0,-71.058775,42.360598
02210,2399614,1404157,0.926,0.542,-71.039562,42.347792
02215,1979040,280050,0.764,0.108,-71.102934,42.347593
02301,32204729,441571,12.434,0.17,-71.042304,42.078371
02302,23025347,67031,8.89,0.026,-70.998293,42.088123
02322,11112284,639902,4.29,0.247,-71.05393,42.1324
02324,70749309,2834816,27.316,1.095,-70.978778,41.972387
02330,96872155,6038938,37.403,2.332,-70.744138,41.878046
02332,61481268,10661003,23.738,4.116,-70.706115,42.044373
02333,44570841,842755,17.209,0.325,-70.940459,42.037278
02338,41448333,3604915,16.003,1.392,-70.863334,42.003513
02339,40427614,218489,15.609,0.084,-70.85631,42.122956
02341,38991864,1801806,15.055,0.696,-70.867161,42.050335
02343,18146751,280250,7.007,0.108,-71.003737,42.148913
02346,178363551,7968490,68.867,3.077,-70.869267,41.878004
02347,77093626,17019522,29.766,6.571,-70.95704,41.834474
02351,25007126,617669,9.655,0.238,-70.957216,42.119964
02356,35492978,827752,13.704,0.32,-71.12497,42.060485
02357,1246186,53728,0.481,0.021,-71.081416,42.055136
02359,56402221,4410938,21.777,1.703,-70.805713,42.067804
02360,247368929,33944781,95.51,13.106,-70.631381,41.883359
02364,48321362,2940978,18.657,1.136,-70.741942,41.987196
02366,2451742,69606,0.947,0.027,-70.656046,41.85057
02367,38005424,1105747,14.674,0.427,-70.802753,41.9591
02368,26096452,1518228,10.076,0.586,-71.051567,42.176446
02370,26704840,217611,10.311,0.084,-70.910615,42.130399
02375,37729521,359957,14.567,0.139,-71.076928,42.003041
02379,39681845,913634,15.321,0.353,-71.026717,42.021617
02382,17974070,59307,6.94,0.023,-70.93939,42.078974
02420,17052453,126708,6.584,0.049,-71.215464,42.457055
02421,25510908,417186,9.85,0.161,-71.239573,42.438547
02445,6740785,119571,2.603,0.046,-71.135045,42.325483
02446,3333660,11957,1.287,0.005,-71.122248,42.343503
02451,14303526,1828792,5.523,0.706,-71.255708,42.397823
02452,9580492,86311,3.699,0.033,-71.218443,42.392073
02453,9061760,736213,3.499,0.284,-71.240513,42.369542
02457,413241,0,0.16,0,-71.274242,42.299388
02458,5185782,97094,2.002,0.037,-71.187882,42.35341
02459,12962330,218481,5.005,0.084,-71.192017,42.314779
02460,3480934,23292,1.344,0.009,-71.20849,42.351824
02461,3767371,36499,1.455,0.014,-71.206508,42.317362
02462,1369318,69749,0.529,0.027,-71.2559,42.328708
02464,1463154,29494,0.565,0.011,-71.218882,42.312975
02465,5809240,1401,2.243,0.001,-71.22633,42.348912
02466,4638221,214162,1.791,0.083,-71.248617,42.344457
02467,12618589,142371,4.872,0.055,-71.15306,42.314608
02468,3833292,57129,1.48,0.022,-71.229553,42.328553
02472,10440627,320456,4.031,0.124,-71.177925,42.369451
02474,7905847,706806,3.052,0.273,-71.15637,42.420949
02476,5422176,191590,2.094,0.074,-71.17567,42.415637
02478,12035126,185797,4.647,0.072,-71.180284,42.395317
02481,14612716,246885,5.642,0.095,-71.275531,42.311927
02482,10898492,1043141,4.208,0.403,-71.298122,42.293137
02492,24675395,910125,9.527,0.351,-71.244543,42.276029
02493,43574801,1316917,16.824,0.508,-71.303433,42.360502
02494,7166369,220234,2.767,0.085,-71.232706,42.299405
02532,36913958,6866891,14.253,2.651,-70.597596,41.751767
02534,5920954,1492817,2.286,0.576,-70.620356,41.667824
02535,63129227,65865221,24.374,25.431,-70.763059,41.334413
02536,71696166,9066635,27.682,3.501,-70.567877,41.596976
02537,31330309,1594577,12.097,0.616,-70.435818,41.728423
02538,11786097,1199921,4.551,0.463,-70.648923,41.77636
02539,69429046,53111263,26.807,20.506,-70.522091,41.37766
02540,27746696,4550024,10.713,1.757,-70.628285,41.57419
02542,79576588,127974,30.725,0.049,-70.54552,41.707839
02543,25723427,52350280,9.932,20.213,-70.766911,41.478974
02553,636142,1769252,0.246,0.683,-70.620758,41.712516
02554,101337719,43413216,39.127,16.762,-70.092826,41.291167
02556,10034104,1164445,3.874,0.45,-70.624515,41.639445
02557,18660871,11124443,7.205,4.295,-70.574093,41.441299
02558,3183300,2714452,1.229,1.048,-70.653513,41.745017
02559,13033944,3840927,5.032,1.483,-70.616283,41.690243
02561,1591817,218387,0.615,0.084,-70.532595,41.769348
02562,8673478,835829,3.349,0.323,-70.526717,41.787209
02563,34195598,2748064,13.203,1.061,-70.476549,41.728137
02564,14939825,2745176,5.768,1.06,-69.986367,41.270628
02568,17279816,10058425,6.672,3.884,-70.61592,41.458594
02571,51545392,12447645,19.902,4.806,-70.695991,41.761187
02575,64751624,11033111,25.001,4.26,-70.656934,41.400252
02576,25281005,1088191,9.761,0.42,-70.762948,41.772221
02584,193854,0,0.075,0,-70.007142,41.258688
02601,22253040,2151579,8.592,0.831,-70.298442,41.657863
02630,10386956,5225394,4.01,2.018,-70.303537,41.704506
02631,56908227,7192447,21.972,2.777,-70.068779,41.747016
02632,18960855,3780163,7.321,1.46,-70.346876,41.659095
02633,19564858,12631386,7.554,4.877,-69.972128,41.689729
02635,14312729,2809147,5.526,1.085,-70.438206,41.622905
02637,1811366,77848,0.699,0.03,-70.270929,41.705725
02638,15284718,1503965,5.901,0.581,-70.197411,41.730204
02639,7165342,954134,2.767,0.368,-70.135645,41.666904
02641,5286447,683671,2.041,0.264,-70.153472,41.751246
02642,35941612,8936074,13.877,3.45,-69.977436,41.841331
02643,4904568,4657785,1.894,1.798,-69.937327,41.797777
02644,9225733,569789,3.562,0.22,-70.510786,41.683488
02645,43109614,4606194,16.645,1.778,-70.058071,41.70584
02646,7798581,801405,3.011,0.309,-70.071449,41.670596
02647,1226877,477504,0.474,0.184,-70.308397,41.631396
02648,24027628,2665940,9.277,1.029,-70.41537,41.670946
02649,60208417,10631766,23.247,4.105,-70.489313,41.617239
02650,3744803,725520,1.446,0.28,-69.963804,41.701807
02651,181584,0,0.07,0,-70.003492,41.874985
02652,20714250,6477901,7.998,2.501,-70.094989,42.049537
02653,31186211,13661465,12.041,5.275,-69.973549,41.768988
02655,16911218,4559311,6.529,1.76,-70.392536,41.630252
02657,25047886,12766243,9.671,4.929,-70.200407,42.059829
02659,5298594,616486,2.046,0.238,-70.023531,41.681439
02660,19964838,1368933,7.708,0.529,-70.15856,41.7077
02663,3658101,2870102,1.412,1.108,-70.01218,41.894444
02664,17964910,2264152,6.936,0.874,-70.195648,41.674727
02666,32944245,4790983,12.72,1.85,-70.045721,41.990779
02667,48249844,16144940,18.629,6.234,-70.023356,41.921997
02668,39046863,6347529,15.076,2.451,-70.362696,41.710853
02669,2314379,510177,0.894,0.197,-69.989702,41.666646
02670,5407196,1680718,2.088,0.649,-70.170678,41.660113
02671,5215276,314663,2.014,0.121,-70.113401,41.670836
02672,1280228,118006,0.494,0.046,-70.314073,41.635544
02673,25868405,6815867,9.988,2.632,-70.247476,41.655182
02675,23386325,1919492,9.03,0.741,-70.231801,41.704155
02702,43494960,2932678,16.793,1.132,-71.059047,41.785113
02703,69448027,2583322,26.814,0.997,-71.294503,41.931653
02713,13095083,18327989,5.056,7.076,-70.902217,41.441295
02715,29662098,1347569,11.453,0.52,-71.157549,41.815051
02717,45791704,2062920,17.68,0.796,-70.972874,41.760108
02718,26793703,853248,10.345,0.329,-71.01169,41.862486
02719,31947040,8792564,12.335,3.395,-70.87114,41.632443
02720,28154770,4365377,10.871,1.685,-71.120746,41.726343
02721,10598682,5105238,4.092,1.971,-71.148281,41.675125
02723,4136768,569121,1.597,0.22,-71.129726,41.692705
02724,4811066,1475574,1.858,0.57,-71.1775,41.683936
02725,6146870,6823597,2.373,2.635,-71.185458,41.722721
02726,14313447,3521928,5.526,1.36,-71.144592,41.7597
02738,36242423,15438122,13.993,5.961,-70.752225,41.704138
02739,44939290,5666781,17.351,2.188,-70.814531,41.665794
02740,14724476,2119935,5.685,0.819,-70.938265,41.637485
02743,47725420,1356529,18.427,0.524,-70.901151,41.718217
02744,3342654,1345734,1.291,0.52,-70.913632,41.606252
02745,26749138,579370,10.328,0.224,-70.950546,41.700737
02746,5480318,312026,2.116,0.12,-70.941208,41.661694
02747,126401587,3917006,48.804,1.512,-71.015965,41.667013
02748,58249951,8143593,22.49,3.144,-70.971135,41.553574
02760,46544694,1334096,17.971,0.515,-71.335208,41.972493
02762,28482636,1350192,10.997,0.521,-71.336602,42.0128
02763,2336585,30519,0.902,0.012,-71.308178,41.966696
02764,27437198,149030,10.594,0.058,-71.153598,41.851929
02766,72033187,3886006,27.812,1.5,-71.179067,41.957441
02767,61665066,780810,23.809,0.301,-71.048499,41.940996
02769,121568446,1409739,46.938,0.544,-71.244503,41.846963
02770,83306341,6254147,32.165,2.415,-70.838449,41.759846
02771,47566149,644150,18.365,0.249,-71.320428,41.837751
02777,58720360,6717911,22.672,2.594,-71.214202,41.758175
02779,42768262,2366395,16.513,0.914,-71.077615,41.838061
02780,85565377,3569769,33.037,1.378,-71.118346,41.909112
02790,139091966,26270579,53.704,10.143,-71.082371,41.599176
02791,2728823,12397,1.054,0.005,-71.078091,41.528538
02802,506432,47952,0.196,0.019,-71.456233,41.95213
02804,26151288,232906,10.097,0.09,-71.770314,41.433934
02806,21277195,18692444,8.215,7.217,-71.319732,41.734753
02807,23521349,8258230,9.082,3.189,-71.577096,41.17684
02808,20630324,113236,7.965,0.044,-71.749674,41.408251
02809,25438948,27921606,9.822,10.781,-71.273331,41.67573
02812,17189405,212756,6.637,0.082,-71.652334,41.478948
02813,94433000,14161848,36.461,5.468,-71.669861,41.394479
02814,115947905,6229826,44.768,2.405,-71.700554,41.895932
02815,10805286,247502,4.172,0.096,-71.647954,41.77463
02816,98019007,7663056,37.845,2.959,-71.619116,41.692046
02817,130171360,2608393,50.259,1.007,-71.678369,41.637104
02818,56516634,8882294,21.821,3.429,-71.485719,41.642919
02822,144781539,2381582,55.9,0.92,-71.626993,41.57021
02825,139970126,2741884,54.043,1.059,-71.726833,41.782067
02826,6470179,86972,2.498,0.034,-71.653144,41.982746
02827,54595176,1039366,21.079,0.401,-71.739118,41.698748
02828,12507949,840009,4.829,0.324,-71.564311,41.880083
02830,50216380,1330588,19.389,0.514,-71.654226,41.97498
02831,24910234,7226844,9.618,2.79,-71.620289,41.774762
02832,57723107,1450412,22.287,0.56,-71.72962,41.514716
02833,18300606,1279242,7.066,0.494,-71.772112,41.483583
02835,24469397,14503819,9.448,5.6,-71.378366,41.510088
02836,796196,3724,0.307,0.001,-71.620332,41.454574
02837,53151692,11798979,20.522,4.556,-71.167247,41.518769
02838,3703225,221915,1.43,0.086,-71.476373,41.965249
02839,11207815,408538,4.327,0.158,-71.641513,41.940757
02840,18728198,8901093,7.231,3.437,-71.322375,41.478216
02841,1208304,2286566,0.467,0.883,-71.332175,41.511864
02842,32873448,7031541,12.693,2.715,-71.281685,41.518611
02852,80008827,8749508,30.892,3.378,-71.459825,41.588552
02857,108120139,10464928,41.745,4.041,-71.633605,41.822761
02858,1496468,114282,0.578,0.044,-71.653424,41.965375
02859,73465725,3487782,28.365,1.347,-71.757323,41.959069
02860,13980575,790327,5.398,0.305,-71.388673,41.870378
02861,9231018,297809,3.564,0.115,-71.353131,41.878603
02863,3110992,198711,1.201,0.077,-71.393481,41.890064
02864,68323532,4675208,26.38,1.805,-71.420477,41.967599
02865,43228908,1893178,16.691,0.731,-71.44834,41.913145
02871,44091356,16237802,17.024,6.269,-71.261269,41.587259
02872,15405407,10794746,5.948,4.168,-71.321497,41.597011
02873,7272847,436515,2.808,0.169,-71.780524,41.533065
02874,39249406,2646651,15.154,1.022,-71.481857,41.508687
02875,2989259,16732,1.154,0.006,-71.638865,41.456486
02876,348341,383006,0.134,0.148,-71.58549,41.994278
02878,75250623,8363563,29.054,3.229,-71.180471,41.610137
02879,96809526,13051486,37.378,5.039,-71.534272,41.424013
02881,9361299,36212,3.614,0.014,-71.524717,41.478083
02882,33140275,13112517,12.796,5.063,-71.473206,41.41711
02885,15868796,6702395,6.127,2.588,-71.258373,41.724959
02886,38654310,5649581,14.925,2.181,-71.455568,41.703849
02888,15358671,3137217,5.93,1.211,-71.406118,41.747671
02889,22521492,21182733,8.696,8.179,-71.376927,41.700591
02891,68268331,12480943,26.359,4.819,-71.789666,41.361831
02892,70949427,5028929,27.394,1.942,-71.592808,41.489847
02893,20376824,602104,7.868,0.232,-71.518688,41.679006
02894,11226698,297592,4.335,0.115,-71.703237,41.44447
02895,20043727,501534,7.739,0.194,-71.499949,42.001706
02896,61303231,2046638,23.669,0.79,-71.544069,41.975186
02898,29911041,327061,11.549,0.126,-71.672436,41.516047
02903,4643515,1286186,1.793,0.497,-71.409088,41.81823
02904,13453533,304730,5.194,0.118,-71.436309,41.858331
02905,9707053,4780518,3.748,1.846,-71.396103,41.784725
02906,8394524,1778284,3.241,0.687,-71.390408,41.840169
02907,5700783,319815,2.201,0.123,-71.42463,41.798593
02908,8186047,664,3.161,0,-71.436794,41.839825
02909,8954986,70926,3.458,0.027,-71.453869,41.821521
02910,8913159,466290,3.441,0.18,-71.435594,41.774999
02911,6411107,131745,2.475,0.051,-71.472812,41.854888
02912,112446,0,0.043,0,-71.402239,41.825593
02914,12653252,1002139,4.885,0.387,-71.366169,41.814295
02915,14329687,6198671,5.533,2.393,-71.354839,41.772847
02916,6617778,1042650,2.555,0.403,-71.352424,41.842653
02917,55253789,2930064,21.334,1.131,-71.523305,41.905774
02919,60827987,2290687,23.486,0.884,-71.519879,41.82744
02920,23780134,587670,9.182,0.227,-71.465508,41.767344
02921,34041167,297436,13.143,0.115,-71.517296,41.766854
03031,89774262,1358119,34.662,0.524,-71.600503,42.874864
03032,65270868,9068245,25.201,3.501,-71.363424,42.997261
03033,51203527,935401,19.77,0.361,-71.67583,42.749989
03034,85421126,969500,32.981,0.374,-71.319997,43.061446
03036,67201175,316619,25.947,0.122,-71.255213,42.984657
03037,124936065,3081566,48.238,1.19,-71.248197,43.141274
03038,93204530,2253571,35.986,0.87,-71.276763,42.892761
03042,67243946,561794,25.963,0.217,-71.078737,43.048512
03043,81180671,1398162,31.344,0.54,-71.817788,42.997
03044,43792587,722775,16.908,0.279,-71.119714,42.999856
03045,92372713,1581693,35.665,0.611,-71.563462,43.021515
03046,79985967,1237027,30.883,0.478,-71.60748,43.112454
03047,68326777,1442249,26.381,0.557,-71.879424,42.93874
03048,76543803,143147,29.554,0.055,-71.76206,42.742343
03049,82266249,1442104,31.763,0.557,-71.585401,42.749626
03051,73397153,2414657,28.339,0.932,-71.409494,42.760508
03052,38671274,906768,14.931,0.35,-71.468297,42.846073
03053,106355191,332718,41.064,0.128,-71.387919,42.86967
03054,84222976,2277135,32.519,0.879,-71.520956,42.853756
03055,64379100,148030,24.857,0.057,-71.673354,42.818645
03057,43396473,212964,16.755,0.082,-71.694199,42.908885
03060,16928572,918102,6.536,0.354,-71.458792,42.741295
03062,31297883,416897,12.084,0.161,-71.495387,42.723884
03063,20987772,373991,8.103,0.144,-71.51793,42.782146
03064,10687706,976988,4.127,0.377,-71.474918,42.779378
03070,111437362,970953,43.026,0.375,-71.677524,42.981207
03071,84782332,819572,32.735,0.316,-71.874434,42.746257
03076,68298210,1460658,26.37,0.564,-71.337073,42.730992
03077,76176267,2062596,29.412,0.796,-71.205107,43.038038
03079,64026012,2927425,24.721,1.13,-71.22172,42.788275
03082,73980829,297790,28.564,0.115,-71.771414,42.904156
03084,57575557,558160,22.23,0.216,-71.875294,42.826895
03086,69876208,244914,26.979,0.095,-71.759816,42.832063
03087,69428290,2739253,26.806,1.058,-71.302688,42.811092
03101,2004383,301991,0.774,0.117,-71.466111,42.989027
03102,23122461,878562,8.928,0.339,-71.491119,43.011915
03103,25300566,988353,9.769,0.382,-71.446547,42.950538
03104,21562259,383904,8.325,0.148,-71.439782,43.009552
03106,94315385,2677210,36.415,1.034,-71.446878,43.082584
03109,19074687,2269913,7.365,0.876,-71.40035,42.963734
03110,85023294,751724,32.828,0.29,-71.536871,42.935584
03215,125552391,177915,48.476,0.069,-71.447774,43.942621
03216,99230223,1779557,38.313,0.687,-71.79794,43.451175
03217,28461302,1379295,10.989,0.533,-71.642508,43.726075
03218,35920012,921496,13.869,0.356,-71.277262,43.338034
03220,80045126,4825717,30.906,1.863,-71.482372,43.474596
03221,119052795,1795720,45.967,0.693,-71.960169,43.258003
03222,188285939,14137587,72.698,5.459,-71.789139,43.642709
03223,189667959,2123904,73.231,0.82,-71.68547,43.855414
03224,104115137,1974143,40.199,0.762,-71.55802,43.36249
03225,74685885,4295110,28.836,1.658,-71.239034,43.363332
03226,34888726,8224632,13.471,3.176,-71.515467,43.710672
03227,167114223,7977531,64.523,3.08,-71.48108,43.841356
03229,112335445,4624061,43.373,1.785,-71.697915,43.203876
03230,105820083,932706,40.857,0.36,-71.890242,43.50865
03231,5691388,520628,2.197,0.201,-71.762339,43.473341
03233,1404333,4276,0.542,0.002,-71.931188,43.424042
03234,88993924,527552,34.361,0.204,-71.348563,43.204812
03235,76658454,4768742,29.598,1.841,-71.674267,43.449136
03237,94659434,2732843,36.548,1.055,-71.387249,43.423067
03238,7187877,118847,2.775,0.046,-71.911271,43.984428
03240,107947542,2420479,41.679,0.935,-71.962546,43.576693
03241,107193585,5797562,41.388,2.238,-71.817394,43.751504
03242,114051040,1769141,44.035,0.683,-71.831189,43.169421
03243,68293520,696119,26.368,0.269,-71.768677,43.528694
03244,213115083,4945027,82.284,1.909,-71.91694,43.128103
03245,78620240,13869746,30.355,5.355,-71.594625,43.745844
03246,51907118,16893400,20.041,6.523,-71.481025,43.576423
03249,100666488,38387399,38.868,14.821,-71.367281,43.522384
03251,389909477,1532570,150.545,0.592,-71.494074,44.100673
03253,100784482,36856111,38.913,14.23,-71.498585,43.631211
03254,154116241,39207496,59.505,15.138,-71.369179,43.717721
